"transcript","logFC","logCPM","LR","PValue","FDR","contrast","expression"
"19768","TRINITY_DN94266_c0_g1_i1",-1.307621296,3.676079189,7.28867064,0.00693908,0.038391964,"T2_vs_CTL","down"
"19769","TRINITY_DN63603_c0_g1_i1",-1.733466174,0.60962965,7.287558322,0.006943378,0.038403051,"T2_vs_CTL","down"
"19770","TRINITY_DN55290_c0_g1_i1",1.792016176,0.5941914,7.284685694,0.00695449,0.038451806,"T2_vs_CTL","up"
"19771","TRINITY_DN43920_c0_g1_i1",-1.333200681,3.243756758,7.283169678,0.006960361,0.038471564,"T2_vs_CTL","down"
"19772","TRINITY_DN41531_c0_g1_i2",1.290768243,4.359520433,7.276022759,0.006988109,0.038602242,"T2_vs_CTL","up"
"19773","TRINITY_DN64311_c6_g1_i1",1.71525907,1.037842239,7.275892684,0.006988615,0.038602242,"T2_vs_CTL","up"
"19774","TRINITY_DN57173_c0_g1_i1",-1.290658504,4.053330699,7.272794069,0.007000682,0.038656139,"T2_vs_CTL","down"
"19775","TRINITY_DN137970_c0_g1_i1",1.518185084,2.095398531,7.272122451,0.0070033,0.038657846,"T2_vs_CTL","up"
"19776","TRINITY_DN62353_c0_g1_i3",-1.286399722,4.245242438,7.269430981,0.007013802,0.038703056,"T2_vs_CTL","down"
"19777","TRINITY_DN63574_c0_g2_i1",-1.363904957,2.924600672,7.268111019,0.007018958,0.038718749,"T2_vs_CTL","down"
"19778","TRINITY_DN39982_c0_g1_i1",-1.817119857,0.442677784,7.264210303,0.007034219,0.038790151,"T2_vs_CTL","down"
"19779","TRINITY_DN54322_c0_g1_i2",2.509190485,-0.593198205,7.255433292,0.007068681,0.038941774,"T2_vs_CTL","up"
"19780","TRINITY_DN42630_c0_g1_i1",-1.28323859,7.808474033,7.255281409,0.007069279,0.038941774,"T2_vs_CTL","down"
"19781","TRINITY_DN16058_c0_g1_i1",3.334064834,-1.644110791,7.255269916,0.007069325,0.038941774,"T2_vs_CTL","up"
"19782","TRINITY_DN68517_c0_g1_i1",2.548872912,-1.522021812,7.254839649,0.007071019,0.038941774,"T2_vs_CTL","up"
"19783","TRINITY_DN51338_c2_g1_i1",-1.57134859,1.654112315,7.244818481,0.00711059,0.03913478,"T2_vs_CTL","down"
"19784","TRINITY_DN62148_c0_g1_i5",1.298010037,3.957768012,7.244780806,0.007110739,0.03913478,"T2_vs_CTL","up"
"19785","TRINITY_DN8253_c0_g1_i1",1.307666234,3.6738118,7.243752773,0.007114812,0.039144324,"T2_vs_CTL","up"
"19786","TRINITY_DN50333_c0_g1_i2",2.432215334,-1.214213321,7.242807651,0.007118558,0.039144661,"T2_vs_CTL","up"
"19787","TRINITY_DN64956_c0_g2_i1",-1.278832269,4.496816575,7.242557612,0.007119549,0.039144661,"T2_vs_CTL","down"
"19788","TRINITY_DN53770_c0_g1_i1",1.463303703,2.330598255,7.237528637,0.007139519,0.039241569,"T2_vs_CTL","up"
"19789","TRINITY_DN47471_c0_g1_i3",-1.85507265,-0.013224002,7.236483758,0.007143675,0.039251527,"T2_vs_CTL","down"
"19790","TRINITY_DN65484_c2_g1_i1",2.083629976,-0.171757602,7.235016755,0.007149514,0.039270725,"T2_vs_CTL","up"
"19791","TRINITY_DN53920_c0_g1_i2",-1.557915452,1.495369015,7.233754901,0.007154541,0.039285447,"T2_vs_CTL","down"
"19792","TRINITY_DN49476_c0_g1_i2",2.054795866,-0.106088033,7.229714324,0.007170662,0.039361055,"T2_vs_CTL","up"
"19793","TRINITY_DN65170_c3_g1_i2",-1.384588306,2.751729139,7.226027288,0.007185404,0.039429052,"T2_vs_CTL","down"
"19794","TRINITY_DN59894_c3_g2_i2",1.27194183,4.712241761,7.223144731,0.007196952,0.039479477,"T2_vs_CTL","up"
"19795","TRINITY_DN51471_c0_g1_i1",1.849613451,0.349859157,7.22013251,0.007209039,0.039530471,"T2_vs_CTL","up"
"19796","TRINITY_DN65116_c1_g2_i3",-1.528993186,1.89128664,7.219651663,0.00721097,0.039530471,"T2_vs_CTL","down"
"19797","TRINITY_DN55715_c1_g1_i1",-1.534861108,1.696089319,7.218833432,0.007214258,0.039535549,"T2_vs_CTL","down"
"19798","TRINITY_DN57843_c1_g1_i1",-1.794465321,0.354239636,7.213306644,0.007236505,0.039644494,"T2_vs_CTL","down"
"19799","TRINITY_DN54440_c0_g1_i3",1.929662941,-0.099438774,7.209178633,0.007253168,0.03972278,"T2_vs_CTL","up"
"19800","TRINITY_DN40246_c0_g1_i1",-1.54221627,1.512822149,7.198782059,0.007295308,0.039940497,"T2_vs_CTL","down"
"19801","TRINITY_DN55631_c0_g1_i1",-1.32923158,3.177505668,7.19740212,0.00730092,0.039958155,"T2_vs_CTL","down"
"19802","TRINITY_DN62307_c0_g3_i1",2.955257549,-1.033309506,7.195541434,0.007308494,0.039977044,"T2_vs_CTL","up"
"19803","TRINITY_DN133922_c0_g1_i1",1.886978238,0.178354035,7.195381138,0.007309146,0.039977044,"T2_vs_CTL","up"
"19804","TRINITY_DN66653_c0_g1_i1",1.943705854,-0.007288661,7.191803003,0.007323735,0.040043756,"T2_vs_CTL","up"
"19805","TRINITY_DN11609_c0_g1_i1",-1.658859994,1.131792159,7.18574813,0.007348491,0.040165991,"T2_vs_CTL","down"
"19806","TRINITY_DN44375_c0_g1_i1",-2.017721036,-0.439518073,7.183543408,0.007357526,0.040202251,"T2_vs_CTL","down"
"19807","TRINITY_DN35015_c0_g1_i2",2.095356228,-0.501513503,7.165878229,0.00743033,0.040586816,"T2_vs_CTL","up"
"19808","TRINITY_DN53812_c0_g1_i1",-1.916639947,-0.004685845,7.163667198,0.007439495,0.04062362,"T2_vs_CTL","down"
"19809","TRINITY_DN41479_c0_g1_i1",1.272262448,7.661301703,7.16222465,0.00744548,0.040643046,"T2_vs_CTL","up"
"19810","TRINITY_DN54302_c0_g1_i1",-1.252091971,6.212578348,7.161079226,0.007450236,0.040655752,"T2_vs_CTL","down"
"19811","TRINITY_DN17741_c0_g1_i1",-1.253118688,6.435802768,7.156597355,0.007468875,0.040744185,"T2_vs_CTL","down"
"19812","TRINITY_DN63288_c1_g1_i1",1.443068503,2.304323106,7.153147822,0.007483253,0.040809324,"T2_vs_CTL","up"
"19813","TRINITY_DN51469_c0_g1_i1",1.280377276,4.301122975,7.148786319,0.007501473,0.040895365,"T2_vs_CTL","up"
"19814","TRINITY_DN55613_c0_g1_i1",1.524238065,1.921040485,7.148108773,0.007504308,0.040897501,"T2_vs_CTL","up"
"19815","TRINITY_DN32104_c0_g1_i1",2.52105284,-0.218358412,7.146493632,0.007511069,0.040917043,"T2_vs_CTL","up"
"19816","TRINITY_DN50530_c0_g1_i1",1.796570789,0.407892125,7.146084797,0.007512782,0.040917043,"T2_vs_CTL","up"
"19817","TRINITY_DN48563_c0_g1_i1",1.266546461,4.667991872,7.143871369,0.00752206,0.040954252,"T2_vs_CTL","up"
"19818","TRINITY_DN54731_c0_g1_i1",1.357439033,2.963827012,7.142592992,0.007527424,0.040970133,"T2_vs_CTL","up"
"19819","TRINITY_DN41999_c0_g1_i1",-1.321189416,3.176643743,7.139672996,0.007539691,0.041023562,"T2_vs_CTL","down"
"19820","TRINITY_DN137301_c0_g1_i1",-1.264213713,4.649146926,7.138608479,0.007544168,0.041034586,"T2_vs_CTL","down"
"19821","TRINITY_DN49477_c0_g1_i1",-2.42777659,-1.526452472,7.136898918,0.007551363,0.041050588,"T2_vs_CTL","down"
"19822","TRINITY_DN59352_c0_g1_i1",1.630965318,1.026403162,7.136744527,0.007552014,0.041050588,"T2_vs_CTL","up"
"19823","TRINITY_DN37781_c0_g1_i1",-1.470381103,2.004841802,7.133486248,0.007565749,0.041103539,"T2_vs_CTL","down"
"19824","TRINITY_DN58736_c0_g1_i1",-1.25686305,7.017006136,7.133269022,0.007566665,0.041103539,"T2_vs_CTL","down"
"19825","TRINITY_DN29038_c0_g1_i1",-1.270390315,7.748930753,7.127461771,0.007591211,0.041223504,"T2_vs_CTL","down"
"19826","TRINITY_DN40492_c0_g1_i1",-1.249202937,5.514720171,7.122929521,0.007610425,0.041314441,"T2_vs_CTL","down"
"19827","TRINITY_DN59278_c0_g1_i3",1.876944864,0.75112208,7.121324842,0.00761724,0.041338031,"T2_vs_CTL","up"
"19828","TRINITY_DN59003_c1_g1_i1",1.317185929,3.354292941,7.119806401,0.007623694,0.041359651,"T2_vs_CTL","up"
"19829","TRINITY_DN110595_c0_g1_i1",1.412499067,2.623567132,7.118126048,0.007630843,0.041385024,"T2_vs_CTL","up"
"19830","TRINITY_DN4703_c0_g1_i1",-2.275442002,-1.159622884,7.117033244,0.007635496,0.041386074,"T2_vs_CTL","down"
"19831","TRINITY_DN54474_c0_g1_i1",-2.244804129,-0.912709338,7.116919463,0.00763598,0.041386074,"T2_vs_CTL","down"
"19832","TRINITY_DN61876_c0_g1_i1",1.333811361,3.210017173,7.11203639,0.007656808,0.041485527,"T2_vs_CTL","up"
"19833","TRINITY_DN46417_c0_g1_i1",-1.480685781,2.108541702,7.106288912,0.007681397,0.04160529,"T2_vs_CTL","down"
"19834","TRINITY_DN56919_c0_g1_i1",-1.561611448,1.358224951,7.105652684,0.007684124,0.041606599,"T2_vs_CTL","down"
"19835","TRINITY_DN17782_c0_g1_i1",1.793569894,0.398524921,7.104620125,0.007688552,0.041617114,"T2_vs_CTL","up"
"19836","TRINITY_DN53554_c0_g1_i1",-1.619576173,1.070481136,7.100585085,0.007705879,0.041697425,"T2_vs_CTL","down"
"19837","TRINITY_DN735_c0_g1_i1",1.258149292,4.981433682,7.098572398,0.007714537,0.041707608,"T2_vs_CTL","up"
"19838","TRINITY_DN33046_c0_g1_i1",1.565651943,1.565088338,7.098458907,0.007715026,0.041707608,"T2_vs_CTL","up"
"19839","TRINITY_DN64912_c3_g3_i4",-1.901915857,0.172657562,7.098410342,0.007715235,0.041707608,"T2_vs_CTL","down"
"19840","TRINITY_DN65166_c2_g1_i7",1.287041918,3.905753489,7.095972142,0.007725738,0.041744457,"T2_vs_CTL","up"
"19841","TRINITY_DN63786_c1_g2_i1",1.567216886,1.6118998,7.095670439,0.007727038,0.041744457,"T2_vs_CTL","up"
"19842","TRINITY_DN65282_c0_g1_i1",-1.425031656,2.431601602,7.093994502,0.007734267,0.041770032,"T2_vs_CTL","down"
"19843","TRINITY_DN63642_c2_g3_i2",-1.298458025,3.439518985,7.091697878,0.007744185,0.041810105,"T2_vs_CTL","down"
"19844","TRINITY_DN24722_c0_g1_i1",-1.457420952,2.106310704,7.087586264,0.007761972,0.041892629,"T2_vs_CTL","down"
"19845","TRINITY_DN52170_c0_g2_i1",-1.255923944,4.817688466,7.086771441,0.007765502,0.041898174,"T2_vs_CTL","down"
"19846","TRINITY_DN48324_c0_g1_i2",2.045457166,-0.538293441,7.081631993,0.007787805,0.042004972,"T2_vs_CTL","up"
"19847","TRINITY_DN64104_c0_g1_i2",1.634452705,0.984941012,7.075329644,0.007815244,0.042139394,"T2_vs_CTL","up"
"19848","TRINITY_DN16226_c1_g1_i1",-2.087656226,-0.650936927,7.07021057,0.007837604,0.042246353,"T2_vs_CTL","down"
"19849","TRINITY_DN36382_c0_g1_i1",-1.290236961,3.533302343,7.069577244,0.007840375,0.042247687,"T2_vs_CTL","down"
"19850","TRINITY_DN6935_c0_g1_i1",-1.569082712,1.28345363,7.060588037,0.007879813,0.042438865,"T2_vs_CTL","down"
"19851","TRINITY_DN53371_c0_g1_i1",1.254430853,5.092339624,7.0603354,0.007880924,0.042438865,"T2_vs_CTL","up"
"19852","TRINITY_DN59837_c0_g1_i1",-1.2559326,4.64642431,7.057008012,0.007895576,0.042504092,"T2_vs_CTL","down"
"19853","TRINITY_DN52637_c0_g1_i1",-1.539149808,1.383639934,7.050290578,0.007925239,0.042650067,"T2_vs_CTL","down"
"19854","TRINITY_DN26369_c0_g1_i1",-1.335141757,2.976357133,7.044224962,0.007952123,0.042780989,"T2_vs_CTL","down"
"19855","TRINITY_DN46068_c0_g2_i1",1.568845536,1.466069723,7.040204144,0.007969995,0.04284706,"T2_vs_CTL","up"
"19856","TRINITY_DN23713_c0_g1_i1",-1.281552203,3.610791371,7.03969203,0.007972274,0.04284706,"T2_vs_CTL","down"
"19857","TRINITY_DN58347_c0_g1_i1",-1.29147412,3.434246924,7.039365791,0.007973726,0.04284706,"T2_vs_CTL","down"
"19858","TRINITY_DN12083_c0_g1_i1",2.26817528,-1.004743619,7.038803887,0.007976228,0.04284706,"T2_vs_CTL","up"
"19859","TRINITY_DN51622_c0_g1_i1",2.139900884,-0.5433967,7.038585641,0.0079772,0.04284706,"T2_vs_CTL","up"
"19860","TRINITY_DN48200_c0_g1_i2",1.299130553,3.451888553,7.034487229,0.007995476,0.042931451,"T2_vs_CTL","up"
"19861","TRINITY_DN52157_c0_g1_i1",-1.255268658,4.530084597,7.033693789,0.007999019,0.042936705,"T2_vs_CTL","down"
"19862","TRINITY_DN60009_c0_g1_i1",1.382728361,2.854310396,7.027333525,0.008027479,0.043075661,"T2_vs_CTL","up"
"19863","TRINITY_DN50215_c0_g1_i1",-1.292377758,3.400288767,7.02415597,0.008041737,0.043138339,"T2_vs_CTL","down"
"19864","TRINITY_DN45453_c0_g1_i1",2.851506705,-0.567418263,7.022116877,0.008050899,0.043169536,"T2_vs_CTL","up"
"19865","TRINITY_DN60343_c0_g1_i1",1.262525127,4.270749017,7.021714374,0.008052709,0.043169536,"T2_vs_CTL","up"
"19866","TRINITY_DN52809_c0_g1_i1",2.212191564,-0.932952565,7.015265895,0.008081763,0.04331142,"T2_vs_CTL","up"
"19867","TRINITY_DN50853_c0_g2_i2",2.26188927,0.053985394,7.01323032,0.008090957,0.043346814,"T2_vs_CTL","up"
"19868","TRINITY_DN30577_c0_g1_i1",2.037351742,-0.292626903,7.012396917,0.008094724,0.043353123,"T2_vs_CTL","up"
"19869","TRINITY_DN60496_c7_g1_i8",-1.250214244,7.272804104,7.003317143,0.008135882,0.043557532,"T2_vs_CTL","down"
"19870","TRINITY_DN49544_c0_g1_i1",1.285564887,3.754733906,7.002830594,0.008138093,0.043557532,"T2_vs_CTL","up"
"19871","TRINITY_DN44494_c0_g1_i1",-1.58454928,1.30267872,6.988992319,0.008201251,0.043881543,"T2_vs_CTL","down"
"19872","TRINITY_DN65302_c2_g3_i1",-1.237688574,6.341905637,6.987725762,0.008207057,0.043898577,"T2_vs_CTL","down"
"19873","TRINITY_DN58628_c0_g1_i1",2.218309091,-0.66476117,6.985987719,0.00821503,0.043927193,"T2_vs_CTL","up"
"19874","TRINITY_DN64541_c0_g2_i1",-1.721731948,0.565212738,6.9848215,0.008220385,0.04394179,"T2_vs_CTL","down"
"19875","TRINITY_DN64512_c0_g2_i1",-2.02063941,-0.331633823,6.979047252,0.00824695,0.044069722,"T2_vs_CTL","down"
"19876","TRINITY_DN52638_c0_g1_i1",1.409076102,2.618099847,6.975586653,0.008262913,0.044128234,"T2_vs_CTL","up"
"19877","TRINITY_DN27037_c0_g1_i1",-1.241813054,6.970711226,6.975530718,0.008263171,0.044128234,"T2_vs_CTL","down"
"19878","TRINITY_DN43108_c0_g1_i1",-1.243531874,4.994487245,6.974851351,0.008266309,0.044130913,"T2_vs_CTL","down"
"19879","TRINITY_DN64751_c0_g1_i1",1.508600281,1.868000008,6.974180828,0.008269407,0.044133379,"T2_vs_CTL","up"
"19880","TRINITY_DN61749_c0_g1_i2",1.529121528,1.8812009,6.969980743,0.008288839,0.044222989,"T2_vs_CTL","up"
"19881","TRINITY_DN60646_c0_g1_i3",1.493971197,1.974655652,6.967578106,0.008299976,0.044254944,"T2_vs_CTL","up"
"19882","TRINITY_DN64972_c9_g1_i11",1.280869509,3.80415665,6.967548141,0.008300115,0.044254944,"T2_vs_CTL","up"
"19883","TRINITY_DN52474_c1_g1_i2",-1.288836754,9.704415918,6.966392759,0.008305476,0.0442674,"T2_vs_CTL","down"
"19884","TRINITY_DN62146_c0_g1_i2",-2.134195102,-0.766817008,6.965905225,0.008307739,0.0442674,"T2_vs_CTL","down"
"19885","TRINITY_DN37178_c0_g1_i2",1.26438532,4.073530345,6.96499051,0.008311987,0.044275944,"T2_vs_CTL","up"
"19886","TRINITY_DN63148_c3_g5_i1",-1.295714253,3.31908762,6.962119685,0.008325334,0.044319012,"T2_vs_CTL","down"
"19887","TRINITY_DN62078_c1_g1_i2",1.256777406,4.542799202,6.962108071,0.008325388,0.044319012,"T2_vs_CTL","up"
"19888","TRINITY_DN61134_c0_g1_i1",-1.271108449,3.743555745,6.96138185,0.008328768,0.044319012,"T2_vs_CTL","down"
"19889","TRINITY_DN49504_c0_g1_i1",2.50542639,-0.264163048,6.960975249,0.008330661,0.044319012,"T2_vs_CTL","up"
"19890","TRINITY_DN49189_c0_g1_i5",-1.246059722,5.256632664,6.96035026,0.008333572,0.044320412,"T2_vs_CTL","down"
"19891","TRINITY_DN28180_c0_g1_i1",-1.9614984,-0.511392628,6.956182072,0.008353009,0.044409679,"T2_vs_CTL","down"
"19892","TRINITY_DN57883_c1_g1_i1",-1.653833276,0.756283313,6.953781541,0.008364225,0.04445519,"T2_vs_CTL","down"
"19893","TRINITY_DN55863_c0_g1_i1",1.375168122,2.76541164,6.953023803,0.008367768,0.044459908,"T2_vs_CTL","up"
"19894","TRINITY_DN64054_c0_g1_i1",1.299756133,3.15961962,6.951422763,0.00837526,0.044485597,"T2_vs_CTL","up"
"19895","TRINITY_DN46690_c0_g1_i1",-2.2186861,-0.826097465,6.949468758,0.008384413,0.044511057,"T2_vs_CTL","down"
"19896","TRINITY_DN61177_c0_g1_i1",-1.273487708,8.806783518,6.949264431,0.00838537,0.044511057,"T2_vs_CTL","down"
"19897","TRINITY_DN65116_c1_g2_i4",-1.266115335,4.011191854,6.947504576,0.008393624,0.044540744,"T2_vs_CTL","down"
"19898","TRINITY_DN46701_c0_g2_i1",1.295987538,3.320542525,6.941389065,0.008422368,0.044677816,"T2_vs_CTL","up"
"19899","TRINITY_DN49807_c0_g1_i1",-1.279351037,3.491913847,6.940874424,0.008424792,0.044677816,"T2_vs_CTL","down"
"19900","TRINITY_DN59995_c0_g1_i1",-1.248007598,7.492152424,6.936271396,0.0084465,0.044778754,"T2_vs_CTL","down"
"19901","TRINITY_DN56423_c0_g1_i1",-1.544522272,1.274821153,6.934244515,0.008456077,0.044815336,"T2_vs_CTL","down"
"19902","TRINITY_DN48949_c0_g1_i1",1.641891374,0.850556926,6.930172329,0.008475352,0.044903274,"T2_vs_CTL","up"
"19903","TRINITY_DN57918_c0_g1_i1",-2.053015331,-0.478846316,6.927651325,0.008487307,0.044941333,"T2_vs_CTL","down"
"19904","TRINITY_DN58945_c0_g2_i1",2.212322315,-0.950319905,6.92752554,0.008487904,0.044941333,"T2_vs_CTL","up"
"19905","TRINITY_DN49212_c0_g1_i2",-2.126514249,-0.513854552,6.925640533,0.008496855,0.044974503,"T2_vs_CTL","down"
"19906","TRINITY_DN37957_c0_g1_i1",-1.228638071,5.683901263,6.92312334,0.008508824,0.045015544,"T2_vs_CTL","down"
"19907","TRINITY_DN42445_c0_g1_i1",2.35367385,-0.677467562,6.922878919,0.008509987,0.045015544,"T2_vs_CTL","up"
"19908","TRINITY_DN63751_c0_g1_i5",1.968969512,0.675863349,6.921541032,0.008516356,0.045035005,"T2_vs_CTL","up"
"19909","TRINITY_DN52875_c2_g1_i1",1.654915517,1.000636277,6.917649788,0.008534907,0.045118857,"T2_vs_CTL","up"
"19910","TRINITY_DN13431_c0_g1_i1",1.844279975,0.268214799,6.9167245,0.008539325,0.04512796,"T2_vs_CTL","up"
"19911","TRINITY_DN64700_c0_g2_i1",-1.289917206,3.225704002,6.916155442,0.008542043,0.045128078,"T2_vs_CTL","down"
"19912","TRINITY_DN63290_c0_g2_i1",1.929469682,-0.033926686,6.913424706,0.008555098,0.04518279,"T2_vs_CTL","up"
"19913","TRINITY_DN61918_c0_g2_i1",1.930264809,0.10696601,6.911358577,0.008564989,0.045220764,"T2_vs_CTL","up"
"19914","TRINITY_DN55263_c0_g1_i1",1.631206338,0.962411999,6.910573947,0.008568748,0.04522635,"T2_vs_CTL","up"
"19915","TRINITY_DN50600_c0_g1_i1",-1.253996156,4.272562424,6.908073783,0.008580738,0.04527536,"T2_vs_CTL","down"
"19916","TRINITY_DN57572_c0_g1_i5",1.418059514,2.413237551,6.905399236,0.008593583,0.045328852,"T2_vs_CTL","up"
"19917","TRINITY_DN58244_c0_g1_i1",-1.759326584,0.333306635,6.904177057,0.00859946,0.045345562,"T2_vs_CTL","down"
"19918","TRINITY_DN59351_c0_g1_i2",-1.342484037,3.079908645,6.900575303,0.008616802,0.045408219,"T2_vs_CTL","down"
"19919","TRINITY_DN61166_c0_g1_i1",-2.163707809,-0.66151964,6.900557473,0.008616888,0.045408219,"T2_vs_CTL","down"
"19920","TRINITY_DN45127_c0_g1_i1",1.684211591,0.812718082,6.900019877,0.008619479,0.045408219,"T2_vs_CTL","up"
"19921","TRINITY_DN61894_c0_g1_i1",-1.349103485,2.788517588,6.895686046,0.0086404,0.045504112,"T2_vs_CTL","down"
"19922","TRINITY_DN63109_c0_g1_i1",1.570345455,1.303200657,6.894482179,0.00864622,0.045520447,"T2_vs_CTL","up"
"19923","TRINITY_DN28860_c1_g1_i1",1.237026519,4.908708467,6.889492283,0.008670389,0.04563334,"T2_vs_CTL","up"
"19924","TRINITY_DN64047_c0_g2_i1",-1.766761399,0.251327222,6.887201986,0.008681505,0.045677487,"T2_vs_CTL","down"
"19925","TRINITY_DN80507_c0_g1_i1",-1.809715281,0.118857864,6.883056467,0.008701663,0.045769164,"T2_vs_CTL","down"
"19926","TRINITY_DN57652_c0_g2_i1",-1.312300029,2.987053938,6.880245941,0.008715357,0.045826792,"T2_vs_CTL","down"
"19927","TRINITY_DN19441_c0_g1_i2",1.977370824,0.154454484,6.879514874,0.008718923,0.045831147,"T2_vs_CTL","up"
"19928","TRINITY_DN45141_c0_g1_i2",1.345795603,2.952470174,6.877714031,0.008727712,0.045855551,"T2_vs_CTL","up"
"19929","TRINITY_DN26643_c0_g1_i1",-1.339939323,2.818893479,6.877441465,0.008729043,0.045855551,"T2_vs_CTL","down"
"19930","TRINITY_DN61583_c0_g1_i1",-1.258989968,3.904452764,6.876509179,0.008733598,0.045865086,"T2_vs_CTL","down"
"19931","TRINITY_DN58543_c0_g3_i3",-1.340848564,2.785703577,6.870556056,0.008762738,0.046003689,"T2_vs_CTL","down"
"19932","TRINITY_DN7833_c0_g1_i1",2.615237168,-1.156098067,6.861430814,0.008807599,0.046224712,"T2_vs_CTL","up"
"19933","TRINITY_DN61796_c0_g1_i5",1.548413657,1.485080795,6.858995286,0.008819613,0.046273255,"T2_vs_CTL","up"
"19934","TRINITY_DN62623_c0_g1_i1",1.297555707,3.559822194,6.856610218,0.008831393,0.046320547,"T2_vs_CTL","up"
"19935","TRINITY_DN26860_c2_g1_i1",-1.815775811,0.210484849,6.855234176,0.008838197,0.046341716,"T2_vs_CTL","down"
"19936","TRINITY_DN60554_c0_g1_i2",1.42392626,2.186538239,6.852722571,0.00885063,0.046392375,"T2_vs_CTL","up"
"19937","TRINITY_DN40798_c0_g1_i1",-1.613905846,0.978373967,6.849621412,0.008866006,0.046439255,"T2_vs_CTL","down"
"19938","TRINITY_DN60281_c5_g1_i1",-1.272038466,9.305697303,6.849329894,0.008867453,0.046439255,"T2_vs_CTL","down"
"19939","TRINITY_DN58432_c0_g1_i1",-1.232693003,7.098214316,6.849240761,0.008867895,0.046439255,"T2_vs_CTL","down"
"19940","TRINITY_DN37204_c0_g1_i1",1.223395504,5.864715234,6.847819245,0.008874954,0.046449906,"T2_vs_CTL","up"
"19941","TRINITY_DN57743_c0_g1_i1",1.850615159,-0.127365099,6.84740323,0.008877021,0.046449906,"T2_vs_CTL","up"
"19942","TRINITY_DN48261_c0_g1_i1",-1.539614293,1.587823958,6.847155352,0.008878252,0.046449906,"T2_vs_CTL","down"
"19943","TRINITY_DN51412_c0_g1_i1",1.805227905,0.724953426,6.843500039,0.008896436,0.046530503,"T2_vs_CTL","up"
"19944","TRINITY_DN34284_c0_g1_i2",-1.528704647,1.447261798,6.841606069,0.008905873,0.046565313,"T2_vs_CTL","down"
"19945","TRINITY_DN35490_c1_g1_i1",-1.284789206,10.275928,6.840148457,0.008913143,0.046588774,"T2_vs_CTL","down"
"19946","TRINITY_DN15306_c0_g1_i1",-1.232838919,7.168522266,6.837085022,0.008928442,0.046654173,"T2_vs_CTL","down"
"19947","TRINITY_DN28195_c0_g1_i2",-1.307523429,3.071318605,6.831423348,0.008956786,0.04678768,"T2_vs_CTL","down"
"19948","TRINITY_DN56064_c0_g1_i1",-1.224943499,5.270940166,6.827896014,0.008974492,0.046865547,"T2_vs_CTL","down"
"19949","TRINITY_DN61264_c0_g3_i1",-1.556381028,1.407259713,6.821645716,0.009005954,0.04701518,"T2_vs_CTL","down"
"19950","TRINITY_DN35348_c0_g1_i1",2.340634573,-1.090949083,6.820195092,0.009013272,0.047038716,"T2_vs_CTL","up"
"19951","TRINITY_DN38457_c0_g1_i1",2.493687516,-0.885572727,6.818913577,0.009019742,0.047057814,"T2_vs_CTL","up"
"19952","TRINITY_DN55702_c0_g1_i1",1.406696989,2.273083352,6.817363042,0.009027577,0.047070999,"T2_vs_CTL","up"
"19953","TRINITY_DN48834_c0_g1_i1",-1.279855497,3.45080517,6.817176995,0.009028517,0.047070999,"T2_vs_CTL","down"
"19954","TRINITY_DN65020_c0_g2_i2",-1.27354978,3.396127231,6.816744528,0.009030704,0.047070999,"T2_vs_CTL","down"
"19955","TRINITY_DN63782_c0_g2_i3",-1.225207996,6.722146597,6.814784781,0.00904062,0.047108017,"T2_vs_CTL","down"
"19956","TRINITY_DN54343_c0_g1_i2",1.301558117,3.292047252,6.812263208,0.009053395,0.047150618,"T2_vs_CTL","up"
"19957","TRINITY_DN60618_c0_g1_i1",-2.004446855,-0.514377962,6.81205939,0.009054428,0.047150618,"T2_vs_CTL","down"
"19958","TRINITY_DN56598_c0_g1_i2",1.719601191,0.505339456,6.8093181,0.009068339,0.047208373,"T2_vs_CTL","up"
"19959","TRINITY_DN115361_c0_g1_i1",1.947792385,-0.008786594,6.808116216,0.009074445,0.047225475,"T2_vs_CTL","up"
"19960","TRINITY_DN55016_c0_g1_i1",-1.267378716,3.502831369,6.806604817,0.009082129,0.047250777,"T2_vs_CTL","down"
"19961","TRINITY_DN49737_c0_g1_i1",-2.505624237,-1.119059231,6.802763996,0.009101686,0.0473057,"T2_vs_CTL","down"
"19962","TRINITY_DN62980_c0_g1_i1",1.239651161,4.451138108,6.80242851,0.009103397,0.0473057,"T2_vs_CTL","up"
